id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1080/13550280701793940,JOU=13365/VOL=2008.14/ISU=1/ART=140100078/BodyRef/PDF/13365_2011_Article_140100078.pdf,,National Licences: unibas,springer10108013550280701793940
(NATIONALLICENCE)springer-10.1007/s11377-008-0210-1,JOU=11377/VOL=2008.3/ISU=6/ART=210/BodyRef/PDF/11377_2008_Article_210.pdf,,National Licences: uzh,springer101007s1137700802101
(NATIONALLICENCE)springer-10.1007/s11575-008-0035-7,JOU=11575/VOL=2008.48/ISU=5/ART=35/BodyRef/PDF/11575_2008_Article_35.pdf,,National Licences: unifr,springer101007s1157500800357
(NATIONALLICENCE)springer-10.1007/BF03191017,JOU=13318/VOL=2008.33/ISU=1/ART=BF03191017/BodyRef/PDF/13318_2010_Article_BF03191017.pdf,,National Licences: unige,springer101007BF03191017
(NATIONALLICENCE)springer-10.1007/s11408-007-0073-3,JOU=11408/VOL=2008.22/ISU=1/ART=73/BodyRef/PDF/11408_2007_Article_73.pdf,,National Licences: unisg,springer101007s1140800700733
(NATIONALLICENCE)springer-10.1007/s11408-008-0085-7,JOU=11408/VOL=2008.22/ISU=3/ART=85/BodyRef/PDF/11408_2008_Article_85.pdf,,National Licences: unisg,springer101007s1140800800857
(NATIONALLICENCE)springer-10.1007/s11408-008-0090-x,JOU=11408/VOL=2008.22/ISU=4/ART=90/BodyRef/PDF/11408_2008_Article_90.pdf,,National Licences: unisg,springer101007s114080080090x
(NATIONALLICENCE)springer-10.1007/s11616-008-0123-5,JOU=11616/VOL=2008.53/ISU=2/ART=123/BodyRef/PDF/11616_2008_Article_123.pdf,,National Licences: uzh,springer101007s1161600801235
(NATIONALLICENCE)springer-10.1007/s12519-009-0013-6,JOU=12519/VOL=2009.5/ISU=1/ART=13/BodyRef/PDF/12519_2009_Article_13.pdf,,National Licences: unibe,springer101007s1251900900136
(NATIONALLICENCE)springer-10.1007/s12519-009-0003-8,JOU=12519/VOL=2009.5/ISU=1/ART=3/BodyRef/PDF/12519_2009_Article_3.pdf,,National Licences: unibe,springer101007s1251900900038
(NATIONALLICENCE)springer-10.1007/s11365-006-0031-y,JOU=11365/VOL=2009.5/ISU=1/ART=31/BodyRef/PDF/11365_2006_Article_31.pdf,,National Licences: uzh,springer101007s113650060031y
(NATIONALLICENCE)springer-10.1007/s11605-008-0761-y,JOU=11605/VOL=2009.13/ISU=4/ART=761/BodyRef/PDF/11605_2008_Article_761.pdf,,National Licences: uzh,springer101007s116050080761y
(NATIONALLICENCE)springer-10.1007/s00199-009-0475-8,JOU=00199/VOL=2010.45/ISU=1-2/ART=475/BodyRef/PDF/199_2009_Article_475.pdf,,National Licences: uzh,springer101007s0019900904758
(NATIONALLICENCE)springer-10.1007/s00064-010-3001-7,JOU=00064/VOL=2010.22/ISU=1/ART=3001/BodyRef/PDF/64_2010_Article_3001.pdf,,National Licences: unibe,springer101007s0006401030017
(NATIONALLICENCE)springer-10.1007/s00064-010-8064-3,JOU=00064/VOL=2010.22/ISU=2/ART=8064/BodyRef/PDF/64_2010_Article_8064.pdf,,National Licences: unibe uzh,springer101007s0006401080643
(NATIONALLICENCE)springer-10.1007/s00261-009-9559-y,JOU=00261/VOL=2010.35/ISU=5/ART=9559/BodyRef/PDF/261_2009_Article_9559.pdf,,National Licences: uzh,springer101007s002610099559y
(NATIONALLICENCE)springer-10.1007/s00253-010-2530-6,JOU=00253/VOL=2010.87/ISU=1/ART=2530/BodyRef/PDF/253_2010_Article_2530.pdf,,National Licences: lib4ri,springer101007s0025301025306
(NATIONALLICENCE)springer-10.1007/s00253-010-2621-4,JOU=00253/VOL=2010.87/ISU=4/ART=2621/BodyRef/PDF/253_2010_Article_2621.pdf,,National Licences: epfl,springer101007s0025301026214
(NATIONALLICENCE)springer-10.1007/s00775-009-0588-3,JOU=00775/VOL=2010.15/ISU=1/ART=588/BodyRef/PDF/775_2009_Article_588.pdf,,National Licences: unibe,springer101007s0077500905883
(NATIONALLICENCE)springer-10.1007/s00775-010-0655-9,JOU=00775/VOL=2010.15/ISU=6/ART=655/BodyRef/PDF/775_2010_Article_655.pdf,,National Licences: ethz,springer101007s0077501006559
(NATIONALLICENCE)springer-10.1007/s00775-010-0635-0,JOU=00775/VOL=2010.15/ISU=5/ART=635/BodyRef/PDF/775_2010_Article_635.pdf,,National Licences: epfl,springer101007s0077501006350
(NATIONALLICENCE)springer-10.1007/s00205-008-0201-x,JOU=00205/VOL=2010.195/ISU=1/ART=201/BodyRef/PDF/205_2008_Article_201.pdf,,National Licences: uzh,springer101007s002050080201x
(NATIONALLICENCE)springer-10.1007/s00165-009-0110-2,JOU=00165/VOL=2010.22/ISU=2/ART=110/BodyRef/PDF/165_2009_Article_110.pdf,,National Licences: ethz,springer101007s0016500901102
(NATIONALLICENCE)springer-10.1007/s00421-010-1480-0,JOU=00421/VOL=2010.110/ISU=1/ART=1480/BodyRef/PDF/421_2010_Article_1480.pdf,,National Licences: unige,springer101007s0042101014800
(NATIONALLICENCE)springer-10.1007/s10887-010-9049-7,JOU=10887/VOL=2010.15/ISU=1/ART=9049/BodyRef/PDF/10887_2010_Article_9049.pdf,,National Licences: unil,springer101007s1088701090497
(NATIONALLICENCE)springer-10.1007/s11004-010-9287-4,JOU=11004/VOL=2010.42/ISU=6/ART=9287/BodyRef/PDF/11004_2010_Article_9287.pdf,,National Licences: ethz,springer101007s1100401092874
(NATIONALLICENCE)springer-10.1007/s12686-009-9044-5,JOU=12686/VOL=2009.1/ISU=1/ART=9044/BodyRef/PDF/12686_2009_Article_9044.pdf,,National Licences: lib4ri,springer101007s1268600990445
(NATIONALLICENCE)springer-10.1007/s12559-009-9014-y,JOU=12559/VOL=2009.1/ISU=2/ART=9014/BodyRef/PDF/12559_2009_Article_9014.pdf,,National Licences: usi,springer101007s125590099014y
(NATIONALLICENCE)springer-10.1007/s11540-008-9105-2,JOU=11540/VOL=2009.52/ISU=1/ART=9105/BodyRef/PDF/11540_2008_Article_9105.pdf,,National Licences: ethz,springer101007s1154000891052
(NATIONALLICENCE)springer-10.1007/s00531-008-0391-3,JOU=00531/VOL=2010.99/ISU=2/ART=391/BodyRef/PDF/531_2008_Article_391.pdf,,National Licences: unibas unibe,springer101007s0053100803913
(NATIONALLICENCE)springer-10.1007/s10096-010-0912-4,JOU=10096/VOL=2010.29/ISU=6/ART=912/BodyRef/PDF/10096_2010_Article_912.pdf,,National Licences: unil,springer101007s1009601009124
(NATIONALLICENCE)springer-10.1007/s10144-009-0174-0,JOU=10144/VOL=2010.52/ISU=1/ART=174/BodyRef/PDF/10144_2009_Article_174.pdf,,National Licences: unil,springer101007s1014400901740
(NATIONALLICENCE)springer-10.1007/s11127-009-9525-9,JOU=11127/VOL=2010.145/ISU=1-2/ART=9525/BodyRef/PDF/11127_2009_Article_9525.pdf,,National Licences: uzh,springer101007s1112700995259
(NATIONALLICENCE)springer-10.1007/s11127-009-9507-y,JOU=11127/VOL=2010.144/ISU=1-2/ART=9507/BodyRef/PDF/11127_2009_Article_9507.pdf,,National Licences: uzh,springer101007s111270099507y
(NATIONALLICENCE)springer-10.1007/s11059-010-0060-y,JOU=11059/VOL=2010.37/ISU=1/ART=60/BodyRef/PDF/11059_2010_Article_60.pdf,,National Licences: unibas,springer101007s110590100060y
(NATIONALLICENCE)springer-10.1007/s00059-010-3303-9,JOU=00059/VOL=2010.35/ISU=3/ART=3303/BodyRef/PDF/59_2010_Article_3303.pdf,,National Licences: uzh,springer101007s0005901033039
(NATIONALLICENCE)springer-10.1007/s00784-009-0315-z,JOU=00784/VOL=2010.14/ISU=5/ART=315/BodyRef/PDF/784_2009_Article_315.pdf,,National Licences: unibe,springer101007s007840090315z
(NATIONALLICENCE)springer-10.1007/s10610-010-9120-0,JOU=10610/VOL=2010.16/ISU=3/ART=9120/BodyRef/PDF/10610_2010_Article_9120.pdf,,National Licences: uzh,springer101007s1061001091200
(NATIONALLICENCE)springer-10.1007/s10610-010-9126-7,JOU=10610/VOL=2010.16/ISU=3/ART=9126/BodyRef/PDF/10610_2010_Article_9126.pdf,,National Licences: unil,springer101007s1061001091267
(NATIONALLICENCE)springer-10.1007/s00705-010-0783-0,JOU=00705/VOL=2010.155/ISU=10/ART=783/BodyRef/PDF/705_2010_Article_783.pdf,,National Licences: ethz,springer101007s0070501007830
(NATIONALLICENCE)springer-10.1007/s00705-010-0750-9,JOU=00705/VOL=2010.155/ISU=10/ART=750/BodyRef/PDF/705_2010_Article_750.pdf,,National Licences: unige unil,springer101007s0070501007509
(NATIONALLICENCE)springer-10.1007/s00125-010-1774-0,JOU=00125/VOL=2010.53/ISU=9/ART=1774/BodyRef/PDF/125_2010_Article_1774.pdf,,National Licences: unige,springer101007s0012501017740
(NATIONALLICENCE)springer-10.1007/s00125-009-1590-6,JOU=00125/VOL=2010.53/ISU=2/ART=1590/BodyRef/PDF/125_2009_Article_1590.pdf,,National Licences: unige,springer101007s0012500915906
(NATIONALLICENCE)springer-10.1007/s00726-011-0852-z,JOU=00726/VOL=2011.40/ISU=5/ART=852/BodyRef/PDF/726_2011_Article_852.pdf,,National Licences: unil,springer101007s007260110852z
(NATIONALLICENCE)springer-10.1007/s00726-011-0877-3,JOU=00726/VOL=2011.40/ISU=5/ART=877/BodyRef/PDF/726_2011_Article_877.pdf,,National Licences: ethz,springer101007s0072601108773
(NATIONALLICENCE)springer-10.1007/s10732-010-9138-y,JOU=10732/VOL=2011.17/ISU=4/ART=9138/BodyRef/PDF/10732_2010_Article_9138.pdf,,National Licences: unige,springer101007s107320109138y
(NATIONALLICENCE)springer-10.1007/s00182-010-0238-6,JOU=00182/VOL=2011.40/ISU=2/ART=238/BodyRef/PDF/182_2010_Article_238.pdf,,National Licences: unil,springer101007s0018201002386
(NATIONALLICENCE)springer-10.1007/s00784-010-0431-9,JOU=00784/VOL=2011.15/ISU=1/ART=431/BodyRef/PDF/784_2010_Article_431.pdf,,National Licences: unibas,springer101007s0078401004319
(NATIONALLICENCE)springer-10.1007/s00784-010-0442-6,JOU=00784/VOL=2011.15/ISU=1/ART=442/BodyRef/PDF/784_2010_Article_442.pdf,,National Licences: uzh,springer101007s0078401004426
(NATIONALLICENCE)springer-10.1007/s00784-010-0400-3,JOU=00784/VOL=2011.15/ISU=3/ART=400/BodyRef/PDF/784_2010_Article_400.pdf,,National Licences: unibas,springer101007s0078401004003
(NATIONALLICENCE)springer-10.1007/s00497-011-0170-3,JOU=00497/VOL=2011.24/ISU=2/ART=170/BodyRef/PDF/497_2011_Article_170.pdf,,National Licences: unibas uzh,springer101007s0049701101703
(NATIONALLICENCE)springer-10.1007/s00228-011-1020-9,JOU=00228/VOL=2011.67/ISU=9/ART=1020/BodyRef/PDF/228_2011_Article_1020.pdf,,National Licences: uzh,springer101007s0022801110209
(NATIONALLICENCE)springer-10.1007/s00393-011-0796-4,JOU=00393/VOL=2011.70/ISU=9/ART=796/BodyRef/PDF/393_2011_Article_796.pdf,,National Licences: uzh,springer101007s0039301107964
(NATIONALLICENCE)springer-10.1007/s00393-011-0825-3,JOU=00393/VOL=2011.70/ISU=8/ART=825/BodyRef/PDF/393_2011_Article_825.pdf,,National Licences: uzh,springer101007s0039301108253
(NATIONALLICENCE)springer-10.1007/s00445-010-0404-5,JOU=00445/VOL=2011.73/ISU=1/ART=404/BodyRef/PDF/445_2010_Article_404.pdf,,National Licences: unige,springer101007s0044501004045
(NATIONALLICENCE)springer-10.1007/s00445-010-0428-x,JOU=00445/VOL=2011.73/ISU=5/ART=428/BodyRef/PDF/445_2010_Article_428.pdf,,National Licences: unige,springer101007s004450100428x
(NATIONALLICENCE)springer-10.1007/s00531-010-0599-x,JOU=00531/VOL=2011.100/ISU=5/ART=599/BodyRef/PDF/531_2010_Article_599.pdf,,National Licences: unibas,springer101007s005310100599x
(NATIONALLICENCE)springer-10.1007/s10561-010-9199-z,JOU=10561/VOL=2011.12/ISU=4/ART=9199/BodyRef/PDF/10561_2010_Article_9199.pdf,,National Licences: uzh,springer101007s105610109199z
(NATIONALLICENCE)springer-10.1007/s00264-010-1059-8,JOU=00264/VOL=2011.35/ISU=7/ART=1059/BodyRef/PDF/264_2010_Article_1059.pdf,,National Licences: unige,springer101007s0026401010598
(NATIONALLICENCE)springer-10.1007/s00264-011-1232-8,JOU=00264/VOL=2011.35/ISU=12/ART=1232/BodyRef/PDF/264_2011_Article_1232.pdf,,National Licences: unige,springer101007s0026401112328
(NATIONALLICENCE)springer-10.1007/s00264-010-1014-8,JOU=00264/VOL=2011.35/ISU=5/ART=1014/BodyRef/PDF/264_2010_Article_1014.pdf,,National Licences: unige,springer101007s0026401010148
(NATIONALLICENCE)springer-10.1007/s00134-011-2277-2,JOU=00134/VOL=2011.37/ISU=9/ART=2277/BodyRef/PDF/134_2011_Article_2277.pdf,,National Licences: unibas,springer101007s0013401122772
(NATIONALLICENCE)springer-10.1007/s00134-010-2108-x,JOU=00134/VOL=2011.37/ISU=3/ART=2108/BodyRef/PDF/134_2010_Article_2108.pdf,,National Licences: unige,springer101007s001340102108x
(NATIONALLICENCE)springer-10.1007/s00134-011-2347-5,JOU=00134/VOL=2011.37/ISU=11/ART=2347/BodyRef/PDF/134_2011_Article_2347.pdf,,National Licences: lib4ri uzh,springer101007s0013401123475
(NATIONALLICENCE)springer-10.1007/s00132-011-1787-5,JOU=00132/VOL=2011.40/ISU=9/ART=1787/BodyRef/PDF/132_2011_Article_1787.pdf,,National Licences: unibe,springer101007s0013201117875
(NATIONALLICENCE)springer-10.1007/s00132-011-1825-3,JOU=00132/VOL=2011.40/ISU=11/ART=1825/BodyRef/PDF/132_2011_Article_1825.pdf,,National Licences: unibas,springer101007s0013201118253
(NATIONALLICENCE)springer-10.1007/s00132-011-1830-6,JOU=00132/VOL=2011.40/ISU=11/ART=1830/BodyRef/PDF/132_2011_Article_1830.pdf,,National Licences: uzh,springer101007s0013201118306
(NATIONALLICENCE)springer-10.1007/s10792-011-9507-z,JOU=10792/VOL=2011.31/ISU=6/ART=9507/BodyRef/PDF/10792_2011_Article_9507.pdf,,National Licences: unil,springer101007s107920119507z
(NATIONALLICENCE)springer-10.1007/s10182-011-0174-1,JOU=10182/VOL=2011.95/ISU=4/ART=174/BodyRef/PDF/10182_2011_Article_174.pdf,,National Licences: uzh,springer101007s1018201101741
(NATIONALLICENCE)springer-10.1007/s00229-011-0426-0,JOU=00229/VOL=2011.135/ISU=3-4/ART=426/BodyRef/PDF/229_2011_Article_426.pdf,,National Licences: uzh,springer101007s0022901104260
(NATIONALLICENCE)springer-10.1007/s11257-010-9088-y,JOU=11257/VOL=2011.21/ISU=4-5/ART=9088/BodyRef/PDF/11257_2010_Article_9088.pdf,,National Licences: usi,springer101007s112570109088y
(NATIONALLICENCE)springer-10.1007/s11166-011-9129-x,JOU=11166/VOL=2011.43/ISU=3/ART=9129/BodyRef/PDF/11166_2011_Article_9129.pdf,,National Licences: ethz,springer101007s111660119129x
(NATIONALLICENCE)springer-10.1007/s00053-011-0216-x,JOU=00053/VOL=2011.33/ISU=5/ART=216/BodyRef/PDF/53_2011_Article_216.pdf,,National Licences: uzh,springer101007s000530110216x
(NATIONALLICENCE)springer-10.1007/s00704-011-0533-6,JOU=00704/VOL=2011.106/ISU=1-2/ART=533/BodyRef/PDF/704_2011_Article_533.pdf,,National Licences: unibas,springer101007s0070401105336
(NATIONALLICENCE)springer-10.1007/s11153-011-9292-7,JOU=11153/VOL=2011.70/ISU=3/ART=9292/BodyRef/PDF/11153_2011_Article_9292.pdf,,National Licences: uzh,springer101007s1115301192927
(NATIONALLICENCE)springer-10.1007/s00220-011-1253-6,JOU=00220/VOL=2011.306/ISU=2/ART=1253/BodyRef/PDF/220_2011_Article_1253.pdf,,National Licences: unige,springer101007s0022001112536
(NATIONALLICENCE)springer-10.1007/s00440-009-0257-z,JOU=00440/VOL=2011.149/ISU=3-4/ART=257/BodyRef/PDF/440_2009_Article_257.pdf,,National Licences: ethz,springer101007s004400090257z
(NATIONALLICENCE)springer-10.1007/s00284-011-9969-2,JOU=00284/VOL=2011.63/ISU=3/ART=9969/BodyRef/PDF/284_2011_Article_9969.pdf,,National Licences: uzh,springer101007s0028401199692
(NATIONALLICENCE)springer-10.1007/s00281-011-0262-z,JOU=00281/VOL=2011.33/ISU=6/ART=262/BodyRef/PDF/281_2011_Article_262.pdf,,National Licences: unige,springer101007s002810110262z
(NATIONALLICENCE)springer-10.1007/s00281-011-0275-7,JOU=00281/VOL=2011.33/ISU=3/ART=275/BodyRef/PDF/281_2011_Article_275.pdf,,National Licences: unibas,springer101007s0028101102757
(NATIONALLICENCE)springer-10.1007/s11258-010-9891-x,JOU=11258/VOL=2011.212/ISU=7/ART=9891/BodyRef/PDF/11258_2010_Article_9891.pdf,,National Licences: uzh,springer101007s112580109891x
(NATIONALLICENCE)springer-10.1007/s00106-011-2271-6,JOU=00106/VOL=2011.59/ISU=3/ART=2271/BodyRef/PDF/106_2011_Article_2271.pdf,,National Licences: uzh,springer101007s0010601122716
(NATIONALLICENCE)springer-10.1007/s00168-009-0330-7,JOU=00168/VOL=2011.46/ISU=2/ART=330/BodyRef/PDF/168_2009_Article_330.pdf,,National Licences: unibe,springer101007s0016800903307
(NATIONALLICENCE)springer-10.1007/s11127-010-9687-5,JOU=11127/VOL=2011.148/ISU=3-4/ART=9687/BodyRef/PDF/11127_2010_Article_9687.pdf,,National Licences: unibe,springer101007s1112701096875
(NATIONALLICENCE)springer-10.1007/s11127-011-9873-0,JOU=11127/VOL=2011.149/ISU=3-4/ART=9873/BodyRef/PDF/11127_2011_Article_9873.pdf,,National Licences: ethz,springer101007s1112701198730
(NATIONALLICENCE)springer-10.1007/s11244-011-9745-3,JOU=11244/VOL=2011.54/ISU=16-18/ART=9745/BodyRef/PDF/11244_2011_Article_9745.pdf,,National Licences: lib4ri,springer101007s1124401197453
(NATIONALLICENCE)springer-10.1007/s11244-011-9727-5,JOU=11244/VOL=2011.54/ISU=16-18/ART=9727/BodyRef/PDF/11244_2011_Article_9727.pdf,,National Licences: lib4ri,springer101007s1124401197275
(NATIONALLICENCE)springer-10.1007/s11244-011-9696-8,JOU=11244/VOL=2011.54/ISU=13-15/ART=9696/BodyRef/PDF/11244_2011_Article_9696.pdf,,National Licences: ethz,springer101007s1124401196968
(NATIONALLICENCE)springer-10.1007/s10764-010-9478-3,JOU=10764/VOL=2011.32/ISU=2/ART=9478/BodyRef/PDF/10764_2010_Article_9478.pdf,,National Licences: ethz uzh,springer101007s1076401094783
(NATIONALLICENCE)springer-10.1007/s00268-011-1121-8,JOU=00268/VOL=2011.35/ISU=7/ART=1121/BodyRef/PDF/268_2011_Article_1121.pdf,,National Licences: unil uzh,springer101007s0026801111218
(NATIONALLICENCE)springer-10.1007/s00268-011-1237-x,JOU=00268/VOL=2011.35/ISU=10/ART=1237/BodyRef/PDF/268_2011_Article_1237.pdf,,National Licences: unibas,springer101007s002680111237x
(NATIONALLICENCE)springer-10.1007/s00268-011-0993-y,JOU=00268/VOL=2011.35/ISU=5/ART=993/BodyRef/PDF/268_2011_Article_993.pdf,,National Licences: unige,springer101007s002680110993y
(NATIONALLICENCE)springer-10.1007/s00035-011-0089-1,JOU=00035/VOL=2011.121/ISU=1/ART=89/BodyRef/PDF/35_2011_Article_89.pdf,,National Licences: unibas,springer101007s0003501100891
(NATIONALLICENCE)springer-10.1007/s00035-011-0088-2,JOU=00035/VOL=2011.121/ISU=1/ART=88/BodyRef/PDF/35_2011_Article_88.pdf,,National Licences: unibe,springer101007s0003501100882
(NATIONALLICENCE)springer-10.1007/s00035-011-0090-8,JOU=00035/VOL=2011.121/ISU=1/ART=90/BodyRef/PDF/35_2011_Article_90.pdf,,National Licences: unibas,springer101007s0003501100908
(NATIONALLICENCE)springer-10.1007/s00606-011-0441-3,JOU=00606/VOL=2011.293/ISU=1-4/ART=441/BodyRef/PDF/606_2011_Article_441.pdf,,National Licences: unifr,springer101007s0060601104413
(NATIONALLICENCE)springer-10.1007/s00192-011-1431-2,JOU=00192/VOL=2011.22/ISU=9/ART=1431/BodyRef/PDF/192_2011_Article_1431.pdf,,National Licences: unil,springer101007s0019201114312
(NATIONALLICENCE)springer-10.1007/s00723-011-0298-1,JOU=00723/VOL=2012.42/ISU=3/ART=298/BodyRef/PDF/723_2011_Article_298.pdf,,National Licences: epfl,springer101007s0072301102981
(NATIONALLICENCE)springer-10.1007/s00723-012-0363-4,JOU=00723/VOL=2012.43/ISU=1-2/ART=363/BodyRef/PDF/723_2012_Article_363.pdf,,National Licences: epfl,springer101007s0072301203634
(NATIONALLICENCE)springer-10.1007/s00359-012-0737-y,JOU=00359/VOL=2012.198/ISU=9/ART=737/BodyRef/PDF/359_2012_Article_737.pdf,,National Licences: unibas,springer101007s003590120737y
(NATIONALLICENCE)springer-10.1007/s00227-011-1797-1,JOU=00227/VOL=2012.159/ISU=1/ART=1797/BodyRef/PDF/227_2011_Article_1797.pdf,,National Licences: ethz,springer101007s0022701117971
(NATIONALLICENCE)springer-10.1007/s00253-012-3888-4,JOU=00253/VOL=2012.93/ISU=5/ART=3888/BodyRef/PDF/253_2012_Article_3888.pdf,,National Licences: unibas unibe,springer101007s0025301238884
(NATIONALLICENCE)springer-10.1007/s10877-012-9394-5,JOU=10877/VOL=2012.26/ISU=5/ART=9394/BodyRef/PDF/10877_2012_Article_9394.pdf,,National Licences: unige,springer101007s1087701293945
(NATIONALLICENCE)springer-10.1007/s10533-010-9554-y,JOU=10533/VOL=2012.107/ISU=1-3/ART=9554/BodyRef/PDF/10533_2010_Article_9554.pdf,,National Licences: lib4ri,springer101007s105330109554y
(NATIONALLICENCE)springer-10.1007/s10533-011-9611-1,JOU=10533/VOL=2012.108/ISU=1-3/ART=9611/BodyRef/PDF/10533_2011_Article_9611.pdf,,National Licences: unibas unibe,springer101007s1053301196111
(NATIONALLICENCE)springer-10.1007/s10533-011-9651-6,JOU=10533/VOL=2012.111/ISU=1-3/ART=9651/BodyRef/PDF/10533_2011_Article_9651.pdf,,National Licences: ethz,springer101007s1053301196516
(NATIONALLICENCE)springer-10.1007/s10687-010-0125-3,JOU=10687/VOL=2012.15/ISU=1/ART=125/BodyRef/PDF/10687_2010_Article_125.pdf,,National Licences: unibe unil,springer101007s1068701001253
(NATIONALLICENCE)springer-10.1007/s10049-011-1511-3,JOU=10049/VOL=2012.15/ISU=2/ART=1511/BodyRef/PDF/10049_2011_Article_1511.pdf,,National Licences: uzh,springer101007s1004901115113
(NATIONALLICENCE)springer-10.1007/s00382-010-0989-6,JOU=00382/VOL=2012.38/ISU=1-2/ART=989/BodyRef/PDF/382_2010_Article_989.pdf,,National Licences: lib4ri,springer101007s0038201009896
(NATIONALLICENCE)springer-10.1007/s00382-012-1291-6,JOU=00382/VOL=2012.39/ISU=7-8/ART=1291/BodyRef/PDF/382_2012_Article_1291.pdf,,National Licences: ethz unibe,springer101007s0038201212916
(NATIONALLICENCE)springer-10.1007/s00787-012-0273-x,JOU=00787/VOL=2012.21/ISU=7/ART=273/BodyRef/PDF/787_2012_Article_273.pdf,,National Licences: unige,springer101007s007870120273x
(NATIONALLICENCE)springer-10.1007/s00787-012-0271-z,JOU=00787/VOL=2012.21/ISU=5/ART=271/BodyRef/PDF/787_2012_Article_271.pdf,,National Licences: unibe,springer101007s007870120271z
(NATIONALLICENCE)springer-10.1007/s00259-012-2083-2,JOU=00259/VOL=2012.39/ISU=6/ART=2083/BodyRef/PDF/259_2012_Article_2083.pdf,,National Licences: uzh,springer101007s0025901220832
(NATIONALLICENCE)springer-10.1007/s00259-012-2082-3,JOU=00259/VOL=2012.39/ISU=6/ART=2082/BodyRef/PDF/259_2012_Article_2082.pdf,,National Licences: unil,springer101007s0025901220823
(NATIONALLICENCE)springer-10.1007/s00259-012-2175-z,JOU=00259/VOL=2012.39/ISU=9/ART=2175/BodyRef/PDF/259_2012_Article_2175.pdf,,National Licences: ethz,springer101007s002590122175z
(NATIONALLICENCE)springer-10.1007/s00259-011-1922-x,JOU=00259/VOL=2012.39/ISU=2/ART=1922/BodyRef/PDF/259_2011_Article_1922.pdf,,National Licences: unil,springer101007s002590111922x
(NATIONALLICENCE)springer-10.1007/s00410-011-0718-0,JOU=00410/VOL=2012.163/ISU=6/ART=718/BodyRef/PDF/410_2011_Article_718.pdf,,National Licences: unil,springer101007s0041001107180
(NATIONALLICENCE)springer-10.1007/s00410-011-0685-5,JOU=00410/VOL=2012.163/ISU=4/ART=685/BodyRef/PDF/410_2011_Article_685.pdf,,National Licences: unil,springer101007s0041001106855
(NATIONALLICENCE)springer-10.1007/s10544-012-9639-6,JOU=10544/VOL=2012.14/ISU=3/ART=9639/BodyRef/PDF/10544_2012_Article_9639.pdf,,National Licences: ethz,springer101007s1054401296396
(NATIONALLICENCE)springer-10.1007/s00108-012-3150-2,JOU=00108/VOL=2012.53/ISU=12/ART=3150/BodyRef/PDF/108_2012_Article_3150.pdf,,National Licences: unibas,springer101007s0010801231502
(NATIONALLICENCE)springer-10.1007/s10551-011-1130-4,JOU=10551/VOL=2012.109/ISU=3/ART=1130/BodyRef/PDF/10551_2011_Article_1130.pdf,,National Licences: unil,springer101007s1055101111304
(NATIONALLICENCE)springer-10.1007/s10543-012-0382-4,JOU=10543/VOL=2012.52/ISU=4/ART=382/BodyRef/PDF/10543_2012_Article_382.pdf,,National Licences: ethz,springer101007s1054301203824
(NATIONALLICENCE)springer-10.1007/s10543-012-0385-1,JOU=10543/VOL=2012.52/ISU=4/ART=385/BodyRef/PDF/10543_2012_Article_385.pdf,,National Licences: unibas,springer101007s1054301203851
(NATIONALLICENCE)springer-10.1007/s00120-011-2736-y,JOU=00120/VOL=2012.51/ISU=1/ART=2736/BodyRef/PDF/120_2011_Article_2736.pdf,,National Licences: unibe,springer101007s001200112736y
(NATIONALLICENCE)springer-10.1007/s10342-012-0612-y,JOU=10342/VOL=2012.131/ISU=5/ART=612/BodyRef/PDF/10342_2012_Article_612.pdf,,National Licences: ethz,springer101007s103420120612y
(NATIONALLICENCE)springer-10.1007/s10633-012-9328-z,JOU=10633/VOL=2012.125/ISU=1/ART=9328/BodyRef/PDF/10633_2012_Article_9328.pdf,,National Licences: unil,springer101007s106330129328z
(NATIONALLICENCE)springer-10.1007/s10113-012-0307-4,JOU=10113/VOL=2012.12/ISU=4/ART=307/BodyRef/PDF/10113_2012_Article_307.pdf,,National Licences: lib4ri,springer101007s1011301203074
(NATIONALLICENCE)springer-10.1007/s00417-011-1914-3,JOU=00417/VOL=2012.250/ISU=7/ART=1914/BodyRef/PDF/417_2011_Article_1914.pdf,,National Licences: unibe,springer101007s0041701119143
(NATIONALLICENCE)springer-10.1007/s00601-010-0200-y,JOU=00601/VOL=2011.50/ISU=1-4/ART=200/BodyRef/PDF/601_2010_Article_200.pdf,,National Licences: unibas,springer101007s006010100200y
(NATIONALLICENCE)springer-10.1007/s11248-010-9471-9,JOU=11248/VOL=2011.20/ISU=4/ART=9471/BodyRef/PDF/11248_2010_Article_9471.pdf,,National Licences: unige,springer101007s1124801094719
(NATIONALLICENCE)springer-10.1007/s11241-011-9115-z,JOU=11241/VOL=2011.47/ISU=2/ART=9115/BodyRef/PDF/11241_2011_Article_9115.pdf,,National Licences: ethz,springer101007s112410119115z
(NATIONALLICENCE)springer-10.1007/s00039-011-0137-4,JOU=00039/VOL=2011.21/ISU=5/ART=137/BodyRef/PDF/39_2011_Article_137.pdf,,National Licences: ethz,springer101007s0003901101374
