id (035a which stats with (NATIONALLICENCE)),path to fulltext,end of embargo (YYYY-MM-DD),Institutions,id for SRU (no special characters)
(NATIONALLICENCE)springer-10.1007/s00340-013-5605-0,springer/JOU=00340/VOL=2014.114/ISU=1-2/ART=5605/BodyRef/PDF/340_2013_Article_5605.pdf,,National Licences: ethz,springer101007s0034001356050
(NATIONALLICENCE)springer-10.1007/s00117-014-2698-3,springer/JOU=00117/VOL=2014.54/ISU=7/ART=2698/BodyRef/PDF/117_2014_Article_2698.pdf,2019-07-01,National Licences: unibe,springer101007s0011701426983
(NATIONALLICENCE)springer-10.1007/s11263-013-0670-8,springer/JOU=11263/VOL=2014.106/ISU=3/ART=670/BodyRef/PDF/11263_2013_Article_670.pdf,,National Licences: ethz,springer101007s1126301306708
(NATIONALLICENCE)springer-10.1007/s10584-014-1263-4,springer/JOU=10584/VOL=2014.127/ISU=3-4/ART=1263/BodyRef/PDF/10584_2014_Article_1263.pdf,2019-12-01,National Licences: unige,springer101007s1058401412634
(NATIONALLICENCE)springer-10.1007/s11004-013-9511-0,springer/JOU=11004/VOL=2014.46/ISU=1/ART=9511/BodyRef/PDF/11004_2013_Article_9511.pdf,,National Licences: unil,springer101007s1100401395110
(NATIONALLICENCE)springer-10.1007/s10389-013-0590-7,springer/JOU=10389/VOL=2014.22/ISU=1/ART=590/BodyRef/PDF/10389_2013_Article_590.pdf,,National Licences: uzh,springer101007s1038901305907
(NATIONALLICENCE)springer-10.1007/s00402-014-2057-x,springer/JOU=00402/VOL=2014.134/ISU=9/ART=2057/BodyRef/PDF/402_2014_Article_2057.pdf,2019-09-01,National Licences: unibas,springer101007s004020142057x
(NATIONALLICENCE)springer-10.1007/s00402-014-1947-2,springer/JOU=00402/VOL=2014.134/ISU=4/ART=1947/BodyRef/PDF/402_2014_Article_1947.pdf,,National Licences: unibas,springer101007s0040201419472
(NATIONALLICENCE)springer-10.1007/s11060-014-1436-z,springer/JOU=11060/VOL=2014.118/ISU=2/ART=1436/BodyRef/PDF/11060_2014_Article_1436.pdf,2019-06-01,National Licences: unibe,springer101007s110600141436z
(NATIONALLICENCE)springer-10.1007/s10822-014-9794-3,springer/JOU=10822/VOL=2014.28/ISU=12/ART=9794/BodyRef/PDF/10822_2014_Article_9794.pdf,2019-12-01,National Licences: unibas,springer101007s1082201497943
(NATIONALLICENCE)springer-10.1007/s00421-014-2844-7,springer/JOU=00421/VOL=2014.114/ISU=6/ART=2844/BodyRef/PDF/421_2014_Article_2844.pdf,2019-06-01,National Licences: uzh,springer101007s0042101428447
(NATIONALLICENCE)springer-10.1007/s00421-014-2883-0,springer/JOU=00421/VOL=2014.114/ISU=7/ART=2883/BodyRef/PDF/421_2014_Article_2883.pdf,2019-07-01,National Licences: unil,springer101007s0042101428830
(NATIONALLICENCE)springer-10.1007/s00421-014-2889-7,springer/JOU=00421/VOL=2014.114/ISU=8/ART=2889/BodyRef/PDF/421_2014_Article_2889.pdf,2019-08-01,National Licences: ethz uzh,springer101007s0042101428897
(NATIONALLICENCE)springer-10.1007/s00442-013-2803-8,springer/JOU=00442/VOL=2014.174/ISU=3/ART=2803/BodyRef/PDF/442_2013_Article_2803.pdf,,National Licences: uzh,springer101007s0044201328038
(NATIONALLICENCE)springer-10.1007/s11005-014-0692-3,springer/JOU=11005/VOL=2014.104/ISU=5/ART=692/BodyRef/PDF/11005_2014_Article_692.pdf,2019-05-01,National Licences: uzh,springer101007s1100501406923
(NATIONALLICENCE)springer-10.1007/s11098-013-0265-9,springer/JOU=11098/VOL=2014.171/ISU=2/ART=265/BodyRef/PDF/11098_2013_Article_265.pdf,2019-11-01,National Licences: unige,springer101007s1109801302659
(NATIONALLICENCE)springer-10.1007/s10334-013-0422-3,springer/JOU=10334/VOL=2014.27/ISU=4/ART=422/BodyRef/PDF/10334_2013_Article_422.pdf,2019-08-01,National Licences: unibas,springer101007s1033401304223
(NATIONALLICENCE)springer-10.1007/s10334-013-0400-9,springer/JOU=10334/VOL=2014.27/ISU=2/ART=400/BodyRef/PDF/10334_2013_Article_400.pdf,,National Licences: uzh,springer101007s1033401304009
(NATIONALLICENCE)springer-10.1007/s00707-014-1136-y,springer/JOU=00707/VOL=2014.225/ISU=8/ART=1136/BodyRef/PDF/707_2014_Article_1136.pdf,2019-08-01,National Licences: ethz lib4ri,springer101007s007070141136y
(NATIONALLICENCE)springer-10.1007/s00441-014-1820-1,springer/JOU=00441/VOL=2014.355/ISU=3/ART=1820/BodyRef/PDF/441_2014_Article_1820.pdf,,National Licences: unige,springer101007s0044101418201
(NATIONALLICENCE)springer-10.1007/s00345-013-1200-6,springer/JOU=00345/VOL=2014.32/ISU=5/ART=1200/BodyRef/PDF/345_2013_Article_1200.pdf,2019-10-01,National Licences: uzh,springer101007s0034501312006
(NATIONALLICENCE)springer-10.1007/s00428-014-1656-9,springer/JOU=00428/VOL=2014.465/ISU=6/ART=1656/BodyRef/PDF/428_2014_Article_1656.pdf,2019-12-01,National Licences: unibas,springer101007s0042801416569
(NATIONALLICENCE)springer-10.1007/s00428-014-1546-1,springer/JOU=00428/VOL=2014.464/ISU=3/ART=1546/BodyRef/PDF/428_2014_Article_1546.pdf,,National Licences: uzh,springer101007s0042801415461
(NATIONALLICENCE)springer-10.1007/s10470-014-0423-9,springer/JOU=10470/VOL=2014.81/ISU=3/ART=423/BodyRef/PDF/10470_2014_Article_423.pdf,2019-12-01,National Licences: epfl,springer101007s1047001404239
(NATIONALLICENCE)springer-10.1007/s11027-012-9436-9,springer/JOU=11027/VOL=2014.19/ISU=2/ART=9436/BodyRef/PDF/11027_2012_Article_9436.pdf,,National Licences: ethz,springer101007s1102701294369
(NATIONALLICENCE)springer-10.1007/s00394-014-0722-z,springer/JOU=00394/VOL=2014.53/ISU=5/ART=722/BodyRef/PDF/394_2014_Article_722.pdf,2019-08-01,National Licences: unil,springer101007s003940140722z
(NATIONALLICENCE)springer-10.1007/s00153-014-0392-9,springer/JOU=00153/VOL=2014.53/ISU=7-8/ART=392/BodyRef/PDF/153_2014_Article_392.pdf,2019-11-01,National Licences: fachhochschulen,springer101007s0015301403929
(NATIONALLICENCE)springer-10.1007/s00383-014-3524-8,springer/JOU=00383/VOL=2014.30/ISU=7/ART=3524/BodyRef/PDF/383_2014_Article_3524.pdf,2019-07-01,National Licences: uzh,springer101007s0038301435248
(NATIONALLICENCE)springer-10.1007/s00417-014-2696-1,springer/JOU=00417/VOL=2014.252/ISU=9/ART=2696/BodyRef/PDF/417_2014_Article_2696.pdf,2019-09-01,National Licences: uzh,springer101007s0041701426961
(NATIONALLICENCE)springer-10.1007/s00417-013-2543-9,springer/JOU=00417/VOL=2014.252/ISU=5/ART=2543/BodyRef/PDF/417_2013_Article_2543.pdf,2019-05-01,National Licences: unil,springer101007s0041701325439
(NATIONALLICENCE)springer-10.1007/s00417-014-2589-3,springer/JOU=00417/VOL=2014.252/ISU=11/ART=2589/BodyRef/PDF/417_2014_Article_2589.pdf,2019-11-01,National Licences: lib4ri uzh,springer101007s0041701425893
(NATIONALLICENCE)springer-10.1007/s00350-014-3841-x,springer/JOU=00350/VOL=2014.32/ISU=10/ART=3841/BodyRef/PDF/350_2014_Article_3841.pdf,2019-10-01,National Licences: unilu,springer101007s003500143841x
(NATIONALLICENCE)springer-10.1007/s00213-014-3668-1,springer/JOU=00213/VOL=2014.231/ISU=19/ART=3668/BodyRef/PDF/213_2014_Article_3668.pdf,2019-10-01,National Licences: unibas,springer101007s0021301436681
(NATIONALLICENCE)springer-10.1007/s10741-014-9418-y,springer/JOU=10741/VOL=2014.19/ISU=6/ART=9418/BodyRef/PDF/10741_2014_Article_9418.pdf,2019-11-01,National Licences: unil,springer101007s107410149418y
(NATIONALLICENCE)springer-10.1007/s00108-013-3373-x,springer/JOU=00108/VOL=2014.55/ISU=2/ART=3373/BodyRef/PDF/108_2013_Article_3373.pdf,,National Licences: uzh,springer101007s001080133373x
(NATIONALLICENCE)springer-10.1007/s10551-014-2218-4,springer/JOU=10551/VOL=2014.122/ISU=2/ART=2218/BodyRef/PDF/10551_2014_Article_2218.pdf,2019-06-01,National Licences: uzh,springer101007s1055101422184
(NATIONALLICENCE)springer-10.1007/s10551-013-1797-9,springer/JOU=10551/VOL=2014.123/ISU=1/ART=1797/BodyRef/PDF/10551_2013_Article_1797.pdf,2019-08-01,National Licences: ethz uzh,springer101007s1055101317979
(NATIONALLICENCE)springer-10.1007/s10683-013-9374-8,springer/JOU=10683/VOL=2014.17/ISU=3/ART=9374/BodyRef/PDF/10683_2013_Article_9374.pdf,2019-09-01,National Licences: uzh,springer101007s1068301393748
(NATIONALLICENCE)springer-10.1007/s00259-014-2707-9,springer/JOU=00259/VOL=2014.41/ISU=6/ART=2707/BodyRef/PDF/259_2014_Article_2707.pdf,2019-06-01,National Licences: uzh,springer101007s0025901427079
(NATIONALLICENCE)springer-10.1007/s00259-013-2580-y,springer/JOU=00259/VOL=2014.41/ISU=3/ART=2580/BodyRef/PDF/259_2013_Article_2580.pdf,,National Licences: unige,springer101007s002590132580y
(NATIONALLICENCE)springer-10.1007/s00259-014-2696-8,springer/JOU=00259/VOL=2014.41/ISU=S1/ART=2696/BodyRef/PDF/259_2014_Article_2696.pdf,2019-05-01,National Licences: uzh,springer101007s0025901426968
(NATIONALLICENCE)springer-10.1007/s00259-013-2566-9,springer/JOU=00259/VOL=2014.41/ISU=S1/ART=2566/BodyRef/PDF/259_2013_Article_2566.pdf,2019-05-01,National Licences: uzh,springer101007s0025901325669
(NATIONALLICENCE)springer-10.1007/s00259-013-2533-5,springer/JOU=00259/VOL=2014.41/ISU=S1/ART=2533/BodyRef/PDF/259_2013_Article_2533.pdf,2019-05-01,National Licences: uzh,springer101007s0025901325335
(NATIONALLICENCE)springer-10.1007/s00259-014-2752-4,springer/JOU=00259/VOL=2014.41/ISU=8/ART=2752/BodyRef/PDF/259_2014_Article_2752.pdf,2019-08-01,National Licences: uzh,springer101007s0025901427524
(NATIONALLICENCE)springer-10.1007/s00248-014-0435-0,springer/JOU=00248/VOL=2014.68/ISU=3/ART=435/BodyRef/PDF/248_2014_Article_435.pdf,2019-10-01,National Licences: lib4ri,springer101007s0024801404350
(NATIONALLICENCE)springer-10.1007/s10342-014-0793-7,springer/JOU=10342/VOL=2014.133/ISU=4/ART=793/BodyRef/PDF/10342_2014_Article_793.pdf,2019-07-01,National Licences: lib4ri,springer101007s1034201407937
(NATIONALLICENCE)springer-10.1007/s00180-013-0436-3,springer/JOU=00180/VOL=2014.29/ISU=3-4/ART=436/BodyRef/PDF/180_2013_Article_436.pdf,2019-06-01,National Licences: ethz,springer101007s0018001304363
(NATIONALLICENCE)springer-10.1007/s11042-012-1353-0,springer/JOU=11042/VOL=2014.69/ISU=2/ART=1353/BodyRef/PDF/11042_2012_Article_1353.pdf,,National Licences: unige,springer101007s1104201213530
(NATIONALLICENCE)springer-10.1007/s11042-012-1327-2,springer/JOU=11042/VOL=2014.69/ISU=2/ART=1327/BodyRef/PDF/11042_2012_Article_1327.pdf,,National Licences: fachhochschulen,springer101007s1104201213272
(NATIONALLICENCE)springer-10.1007/s00347-013-2898-7,springer/JOU=00347/VOL=2014.111/ISU=6/ART=2898/BodyRef/PDF/347_2013_Article_2898.pdf,2019-06-01,National Licences: unibas,springer101007s0034701328987
(NATIONALLICENCE)springer-10.1007/s00347-013-2933-8,springer/JOU=00347/VOL=2014.111/ISU=2/ART=2933/BodyRef/PDF/347_2013_Article_2933.pdf,,National Licences: lib4ri,springer101007s0034701329338
(NATIONALLICENCE)springer-10.1007/s10433-013-0288-2,springer/JOU=10433/VOL=2014.11/ISU=1/ART=288/BodyRef/PDF/10433_2013_Article_288.pdf,,National Licences: unige,springer101007s1043301302882
(NATIONALLICENCE)springer-10.1007/s00115-014-4091-x,springer/JOU=00115/VOL=2014.85/ISU=6/ART=4091/BodyRef/PDF/115_2014_Article_4091.pdf,2019-06-01,National Licences: unil,springer101007s001150144091x
(NATIONALLICENCE)springer-10.1007/s00115-013-3899-0,springer/JOU=00115/VOL=2014.85/ISU=9/ART=3899/BodyRef/PDF/115_2013_Article_3899.pdf,2019-09-01,National Licences: unil,springer101007s0011501338990
(NATIONALLICENCE)springer-10.1007/s00338-013-1098-x,springer/JOU=00338/VOL=2014.33/ISU=1/ART=1098/BodyRef/PDF/338_2013_Article_1098.pdf,,National Licences: unige,springer101007s003380131098x
(NATIONALLICENCE)springer-10.1007/s00227-013-2335-0,springer/JOU=00227/VOL=2014.161/ISU=2/ART=2335/BodyRef/PDF/227_2013_Article_2335.pdf,,National Licences: unifr,springer101007s0022701323350
(NATIONALLICENCE)springer-10.1007/s10018-013-0058-6,springer/JOU=10018/VOL=2014.16/ISU=2/ART=58/BodyRef/PDF/10018_2013_Article_58.pdf,,National Licences: ethz,springer101007s1001801300586
(NATIONALLICENCE)springer-10.1007/s00778-013-0348-4,springer/JOU=00778/VOL=2014.23/ISU=2/ART=348/BodyRef/PDF/778_2013_Article_348.pdf,,National Licences: epfl,springer101007s0077801303484
(NATIONALLICENCE)springer-10.1007/s00586-014-3245-7,springer/JOU=00586/VOL=2014.23/ISU=6/ART=3245/BodyRef/PDF/586_2014_Article_3245.pdf,2019-06-01,National Licences: uzh,springer101007s0058601432457
(NATIONALLICENCE)springer-10.1007/s00586-014-3325-8,springer/JOU=00586/VOL=2014.23/ISU=10/ART=3325/BodyRef/PDF/586_2014_Article_3325.pdf,2019-10-01,National Licences: unige,springer101007s0058601433258
(NATIONALLICENCE)springer-10.1007/s00586-013-3071-3,springer/JOU=00586/VOL=2014.23/ISU=5/ART=3071/BodyRef/PDF/586_2013_Article_3071.pdf,2019-05-01,National Licences: unibe,springer101007s0058601330713
(NATIONALLICENCE)springer-10.1007/s00586-014-3338-3,springer/JOU=00586/VOL=2014.23/ISU=S4/ART=3338/BodyRef/PDF/586_2014_Article_3338.pdf,2019-07-01,National Licences: unige,springer101007s0058601433383
(NATIONALLICENCE)springer-10.1007/s00209-014-1298-2,springer/JOU=00209/VOL=2014.277/ISU=3-4/ART=1298/BodyRef/PDF/209_2014_Article_1298.pdf,2019-08-01,National Licences: epfl,springer101007s0020901412982
(NATIONALLICENCE)springer-10.1007/s00209-014-1344-0,springer/JOU=00209/VOL=2014.278/ISU=3-4/ART=1344/BodyRef/PDF/209_2014_Article_1344.pdf,2019-12-01,National Licences: epfl,springer101007s0020901413440
(NATIONALLICENCE)springer-10.1007/s00015-014-0166-8,springer/JOU=00015/VOL=2014.107/ISU=2-3/ART=166/BodyRef/PDF/15_2014_Article_166.pdf,2019-12-01,National Licences: ethz,springer101007s0001501401668
(NATIONALLICENCE)springer-10.1007/s00526-012-0593-1,springer/JOU=00526/VOL=2014.49/ISU=1-2/ART=593/BodyRef/PDF/526_2012_Article_593.pdf,,National Licences: epfl,springer101007s0052601205931
(NATIONALLICENCE)springer-10.1007/s11116-014-9512-y,springer/JOU=11116/VOL=2014.41/ISU=4/ART=9512/BodyRef/PDF/11116_2014_Article_9512.pdf,2019-07-01,National Licences: ethz,springer101007s111160149512y
(NATIONALLICENCE)springer-10.1007/s11016-014-9913-8,springer/JOU=11016/VOL=2014.23/ISU=3/ART=9913/BodyRef/PDF/11016_2014_Article_9913.pdf,2019-11-01,National Licences: unige,springer101007s1101601499138
(NATIONALLICENCE)springer-10.1007/s10548-012-0273-7,springer/JOU=10548/VOL=2014.27/ISU=1/ART=273/BodyRef/PDF/10548_2012_Article_273.pdf,,National Licences: unibe unige,springer101007s1054801202737
(NATIONALLICENCE)springer-10.1007/s10548-013-0310-1,springer/JOU=10548/VOL=2014.27/ISU=1/ART=310/BodyRef/PDF/10548_2013_Article_310.pdf,,National Licences: unibe,springer101007s1054801303101
(NATIONALLICENCE)springer-10.1007/s10548-014-0355-9,springer/JOU=10548/VOL=2014.27/ISU=6/ART=355/BodyRef/PDF/10548_2014_Article_355.pdf,2019-11-01,National Licences: uzh,springer101007s1054801403559
(NATIONALLICENCE)springer-10.1007/s10548-013-0314-x,springer/JOU=10548/VOL=2014.27/ISU=2/ART=314/BodyRef/PDF/10548_2013_Article_314.pdf,,National Licences: unige,springer101007s105480130314x
(NATIONALLICENCE)springer-10.1007/s10548-013-0298-6,springer/JOU=10548/VOL=2014.27/ISU=2/ART=298/BodyRef/PDF/10548_2013_Article_298.pdf,,National Licences: epfl,springer101007s1054801302986
(NATIONALLICENCE)springer-10.1007/s10006-012-0376-z,springer/JOU=10006/VOL=2014.18/ISU=1/ART=376/BodyRef/PDF/10006_2012_Article_376.pdf,,National Licences: uzh,springer101007s100060120376z
(NATIONALLICENCE)springer-10.1007/s10006-013-0406-5,springer/JOU=10006/VOL=2014.18/ISU=1/ART=406/BodyRef/PDF/10006_2013_Article_406.pdf,,National Licences: uzh,springer101007s1000601304065
(NATIONALLICENCE)springer-10.1007/s10592-014-0585-0,springer/JOU=10592/VOL=2014.15/ISU=4/ART=585/BodyRef/PDF/10592_2014_Article_585.pdf,2019-08-01,National Licences: unil,springer101007s1059201405850
(NATIONALLICENCE)springer-10.1007/s10592-013-0545-0,springer/JOU=10592/VOL=2014.15/ISU=2/ART=545/BodyRef/PDF/10592_2013_Article_545.pdf,,National Licences: unil,springer101007s1059201305450
(NATIONALLICENCE)springer-10.1007/s00205-014-0771-8,springer/JOU=00205/VOL=2014.214/ISU=3/ART=771/BodyRef/PDF/205_2014_Article_771.pdf,2019-12-01,National Licences: epfl,springer101007s0020501407718
(NATIONALLICENCE)springer-10.1007/s11009-012-9316-5,springer/JOU=11009/VOL=2014.16/ISU=3/ART=9316/BodyRef/PDF/11009_2012_Article_9316.pdf,2019-09-01,National Licences: unibe,springer101007s1100901293165
(NATIONALLICENCE)springer-10.1007/s10958-013-1638-5,springer/JOU=10958/VOL=2014.196/ISU=1/ART=1638/BodyRef/PDF/10958_2013_Article_1638.pdf,,National Licences: epfl unibe unil,springer101007s1095801316385
(NATIONALLICENCE)springer-10.1007/s00216-014-7712-0,springer/JOU=00216/VOL=2014.406/ISU=12/ART=7712/BodyRef/PDF/216_2014_Article_7712.pdf,2019-05-01,National Licences: fachhochschulen,springer101007s0021601477120
(NATIONALLICENCE)springer-10.1007/s00216-014-7682-2,springer/JOU=00216/VOL=2014.406/ISU=11/ART=7682/BodyRef/PDF/216_2014_Article_7682.pdf,,National Licences: unil,springer101007s0021601476822
(NATIONALLICENCE)springer-10.1007/s00520-013-2052-8,springer/JOU=00520/VOL=2014.22/ISU=4/ART=2052/BodyRef/PDF/520_2013_Article_2052.pdf,,National Licences: fachhochschulen,springer101007s0052001320528
(NATIONALLICENCE)springer-10.1007/s00253-013-5414-8,springer/JOU=00253/VOL=2014.98/ISU=7/ART=5414/BodyRef/PDF/253_2013_Article_5414.pdf,,National Licences: fachhochschulen,springer101007s0025301354148
(NATIONALLICENCE)springer-10.1007/s00775-014-1108-7,springer/JOU=00775/VOL=2014.19/ISU=4-5/ART=1108/BodyRef/PDF/775_2014_Article_1108.pdf,2019-06-01,National Licences: epfl,springer101007s0077501411087
(NATIONALLICENCE)springer-10.1007/s00775-014-1125-6,springer/JOU=00775/VOL=2014.19/ISU=6/ART=1125/BodyRef/PDF/775_2014_Article_1125.pdf,2019-08-01,National Licences: uzh,springer101007s0077501411256
(NATIONALLICENCE)springer-10.1007/s00775-013-1036-y,springer/JOU=00775/VOL=2014.19/ISU=2/ART=1036/BodyRef/PDF/775_2013_Article_1036.pdf,,National Licences: epfl,springer101007s007750131036y
(NATIONALLICENCE)springer-10.1007/s00010-013-0247-1,springer/JOU=00010/VOL=2014.88/ISU=1-2/ART=247/BodyRef/PDF/10_2013_Article_247.pdf,2019-09-01,National Licences: unifr,springer101007s0001001302471
(NATIONALLICENCE)springer-10.1007/s00371-014-0983-9,springer/JOU=00371/VOL=2014.30/ISU=6-8/ART=983/BodyRef/PDF/371_2014_Article_983.pdf,2019-06-01,National Licences: unige,springer101007s0037101409839
(NATIONALLICENCE)springer-10.1007/s00109-014-1139-0,springer/JOU=00109/VOL=2014.92/ISU=7/ART=1139/BodyRef/PDF/109_2014_Article_1139.pdf,2019-07-01,National Licences: uzh,springer101007s0010901411390
(NATIONALLICENCE)springer-10.1007/s00772-013-1299-1,springer/JOU=00772/VOL=2014.19/ISU=4/ART=1299/BodyRef/PDF/772_2013_Article_1299.pdf,2019-07-01,National Licences: unibe,springer101007s0077201312991
(NATIONALLICENCE)springer-10.1007/s00772-013-1259-9,springer/JOU=00772/VOL=2014.19/ISU=4/ART=1259/BodyRef/PDF/772_2013_Article_1259.pdf,2019-07-01,National Licences: unibe,springer101007s0077201312599
(NATIONALLICENCE)springer-10.1007/s00027-013-0317-4,springer/JOU=00027/VOL=2014.76/ISU=1/ART=317/BodyRef/PDF/27_2013_Article_317.pdf,,National Licences: unige,springer101007s0002701303174
(NATIONALLICENCE)springer-10.1007/s00027-013-0315-6,springer/JOU=00027/VOL=2014.76/ISU=S1/ART=315/BodyRef/PDF/27_2013_Article_315.pdf,2019-06-01,National Licences: epfl,springer101007s0002701303156
(NATIONALLICENCE)springer-10.1007/s00027-013-0335-2,springer/JOU=00027/VOL=2014.76/ISU=2/ART=335/BodyRef/PDF/27_2013_Article_335.pdf,,National Licences: ethz,springer101007s0002701303352
(NATIONALLICENCE)springer-10.1007/s00384-014-2006-8,springer/JOU=00384/VOL=2014.29/ISU=11/ART=2006/BodyRef/PDF/384_2014_Article_2006.pdf,2019-11-01,National Licences: unibe uzh,springer101007s0038401420068
(NATIONALLICENCE)springer-10.1007/s00161-014-0348-7,springer/JOU=00161/VOL=2014.26/ISU=6/ART=348/BodyRef/PDF/161_2014_Article_348.pdf,2019-11-01,National Licences: ethz,springer101007s0016101403487
(NATIONALLICENCE)springer-10.1007/s10585-013-9632-3,springer/JOU=10585/VOL=2014.31/ISU=3/ART=9632/BodyRef/PDF/10585_2013_Article_9632.pdf,,National Licences: uzh,springer101007s1058501396323
(NATIONALLICENCE)springer-10.1007/s00401-013-1231-5,springer/JOU=00401/VOL=2014.127/ISU=2/ART=1231/BodyRef/PDF/401_2013_Article_1231.pdf,,National Licences: unibas,springer101007s0040101312315
(NATIONALLICENCE)springer-10.1007/s00330-014-3171-4,springer/JOU=00330/VOL=2014.24/ISU=7/ART=3171/BodyRef/PDF/330_2014_Article_3171.pdf,2019-07-01,National Licences: unil,springer101007s0033001431714
(NATIONALLICENCE)springer-10.1007/s00330-014-3180-3,springer/JOU=00330/VOL=2014.24/ISU=7/ART=3180/BodyRef/PDF/330_2014_Article_3180.pdf,2019-07-01,National Licences: uzh,springer101007s0033001431803
(NATIONALLICENCE)springer-10.1007/s00330-014-3328-1,springer/JOU=00330/VOL=2014.24/ISU=12/ART=3328/BodyRef/PDF/330_2014_Article_3328.pdf,2019-12-01,National Licences: unilu,springer101007s0033001433281
(NATIONALLICENCE)springer-10.1007/s00330-013-3049-x,springer/JOU=00330/VOL=2014.24/ISU=3/ART=3049/BodyRef/PDF/330_2013_Article_3049.pdf,,National Licences: uzh,springer101007s003300133049x
(NATIONALLICENCE)springer-10.1007/s00412-014-0453-1,springer/JOU=00412/VOL=2014.123/ISU=1-2/ART=453/BodyRef/PDF/412_2014_Article_453.pdf,,National Licences: unibas,springer101007s0041201404531
(NATIONALLICENCE)springer-10.1007/s00412-014-0469-6,springer/JOU=00412/VOL=2014.123/ISU=5/ART=469/BodyRef/PDF/412_2014_Article_469.pdf,2019-10-01,National Licences: uzh,springer101007s0041201404696
(NATIONALLICENCE)springer-10.1007/s00367-014-0373-3,springer/JOU=00367/VOL=2014.34/ISU=5/ART=373/BodyRef/PDF/367_2014_Article_373.pdf,2019-10-01,National Licences: ethz,springer101007s0036701403733
(NATIONALLICENCE)springer-10.1007/s10853-014-8476-9,springer/JOU=10853/VOL=2014.49/ISU=22/ART=8476/BodyRef/PDF/10853_2014_Article_8476.pdf,2019-11-01,National Licences: lib4ri,springer101007s1085301484769
(NATIONALLICENCE)springer-10.1007/s10853-013-7815-6,springer/JOU=10853/VOL=2014.49/ISU=3/ART=7815/BodyRef/PDF/10853_2013_Article_7815.pdf,,National Licences: ethz lib4ri,springer101007s1085301378156
(NATIONALLICENCE)springer-10.1007/s10853-014-8155-x,springer/JOU=10853/VOL=2014.49/ISU=13/ART=8155/BodyRef/PDF/10853_2014_Article_8155.pdf,2019-07-01,National Licences: epfl,springer101007s108530148155x
(NATIONALLICENCE)springer-10.1007/s00053-014-0438-9,springer/JOU=00053/VOL=2014.36/ISU=3/ART=438/BodyRef/PDF/53_2014_Article_438.pdf,2019-06-01,National Licences: uzh,springer101007s0005301404389
(NATIONALLICENCE)springer-10.1007/s00053-014-0468-3,springer/JOU=00053/VOL=2014.36/ISU=5/ART=468/BodyRef/PDF/53_2014_Article_468.pdf,2019-10-01,National Licences: uzh,springer101007s0005301404683
(NATIONALLICENCE)springer-10.1007/s00453-013-9784-1,springer/JOU=00453/VOL=2014.68/ISU=1/ART=9784/BodyRef/PDF/453_2013_Article_9784.pdf,,National Licences: ethz,springer101007s0045301397841
(NATIONALLICENCE)springer-10.1007/s00415-014-7442-4,springer/JOU=00415/VOL=2014.261/ISU=10/ART=7442/BodyRef/PDF/415_2014_Article_7442.pdf,2019-10-01,National Licences: unige,springer101007s0041501474424
(NATIONALLICENCE)springer-10.1007/s00415-014-7281-3,springer/JOU=00415/VOL=2014.261/ISU=4/ART=7281/BodyRef/PDF/415_2014_Article_7281.pdf,,National Licences: uzh,springer101007s0041501472813
(NATIONALLICENCE)springer-10.1007/s00415-014-7260-8,springer/JOU=00415/VOL=2014.261/ISU=4/ART=7260/BodyRef/PDF/415_2014_Article_7260.pdf,,National Licences: uzh,springer101007s0041501472608
(NATIONALLICENCE)springer-10.1007/s00603-013-0389-4,springer/JOU=00603/VOL=2014.47/ISU=1/ART=389/BodyRef/PDF/603_2013_Article_389.pdf,,National Licences: epfl,springer101007s0060301303894
(NATIONALLICENCE)springer-10.1007/s10336-014-1079-z,springer/JOU=10336/VOL=2014.155/ISU=4/ART=1079/BodyRef/PDF/10336_2014_Article_1079.pdf,2019-10-01,National Licences: uzh,springer101007s103360141079z
(NATIONALLICENCE)springer-10.1007/s10304-013-0610-2,springer/JOU=10304/VOL=2014.12/ISU=1/ART=610/BodyRef/PDF/10304_2013_Article_610.pdf,,National Licences: unibe,springer101007s1030401306102
(NATIONALLICENCE)springer-10.1007/s10304-013-0611-1,springer/JOU=10304/VOL=2014.12/ISU=1/ART=611/BodyRef/PDF/10304_2013_Article_611.pdf,,National Licences: unibe,springer101007s1030401306111
(NATIONALLICENCE)springer-10.1007/s10304-013-0578-y,springer/JOU=10304/VOL=2014.12/ISU=1/ART=578/BodyRef/PDF/10304_2013_Article_578.pdf,,National Licences: unibe,springer101007s103040130578y
(NATIONALLICENCE)springer-10.1007/s10304-014-0637-z,springer/JOU=10304/VOL=2014.12/ISU=3/ART=637/BodyRef/PDF/10304_2014_Article_637.pdf,2019-09-01,National Licences: unibe,springer101007s103040140637z
(NATIONALLICENCE)springer-10.1007/s10549-013-2792-7,springer/JOU=10549/VOL=2014.143/ISU=1/ART=2792/BodyRef/PDF/10549_2013_Article_2792.pdf,,National Licences: unibe unisg,springer101007s1054901327927
(NATIONALLICENCE)springer-10.1007/s11064-014-1303-5,springer/JOU=11064/VOL=2014.39/ISU=6/ART=1303/BodyRef/PDF/11064_2014_Article_1303.pdf,2019-06-01,National Licences: ethz uzh,springer101007s1106401413035
(NATIONALLICENCE)springer-10.1007/s00280-014-2599-1,springer/JOU=00280/VOL=2014.74/ISU=6/ART=2599/BodyRef/PDF/280_2014_Article_2599.pdf,2019-12-01,National Licences: unil,springer101007s0028001425991
